,winloss,championPlayed,kills,deaths,assists,goldEarned,inhibitorKills,turretKills,visionScore,csDiffPerMin,xpDiffPerMin,duration
5983,1,80,4,5,12,9409,0,0,109,"{'10-20': -0.20000000000000018, '0-10': 0.15000000000000013, '20-30': -1.0499999999999998}","{'10-20': 80.69999999999999, '0-10': -27.849999999999966, '20-30': -60.55000000000001}",1920
5984,1,112,6,1,10,16301,0,2,25,"{'10-20': 2.1000000000000005, '0-10': 1.5, '20-30': 3.6}","{'10-20': 124.79999999999995, '0-10': 35.5, '20-30': 77.4}",1920
5985,0,777,1,2,7,11267,0,0,23,"{'10-20': -2.1000000000000005, '0-10': -1.5, '20-30': -3.6}","{'10-20': -124.79999999999995, '0-10': -35.5, '20-30': -77.4}",1920
5986,0,147,2,4,7,7970,0,1,76,"{'10-20': 0.20000000000000018, '0-10': -0.15000000000000013, '20-30': 1.0499999999999998}","{'10-20': -80.69999999999999, '0-10': 27.849999999999966, '20-30': 60.55000000000001}",1920
5987,0,81,4,5,4,12002,0,0,19,"{'10-20': 0.20000000000000018, '0-10': -0.15000000000000013, '20-30': 1.0499999999999998}","{'10-20': -80.69999999999999, '0-10': 27.849999999999966, '20-30': 60.55000000000001}",1920
5988,0,2,5,6,2,11640,0,1,16,"{'10-20': -2, '0-10': -1.6999999999999997, '20-30': -1.5999999999999996}","{'10-20': -57.70000000000002, '0-10': -69.10000000000002, '20-30': -30.600000000000023}",1920
5989,0,76,4,7,5,10923,0,0,40,"{'10-20': -0.29999999999999993, '0-10': -0.09999999999999998, '20-30': 0.3}","{'10-20': -65.49999999999997, '0-10': 39.099999999999994, '20-30': 134.6}",1920
5990,0,240,0,4,0,3622,0,0,9,{'0-10': -0.5399999999999996},{'0-10': -50.879999999999995},913
5991,0,120,0,5,3,4084,0,0,11,{'0-10': -0.5399999999999996},{'0-10': -50.879999999999995},913
5992,0,21,2,4,3,5338,0,0,6,{'0-10': -0.5399999999999996},{'0-10': -50.879999999999995},913
5993,0,134,1,1,0,4495,0,0,10,{'0-10': -0.5399999999999996},{'0-10': -50.879999999999995},913
5994,0,111,2,4,3,4274,0,0,21,{'0-10': -0.5399999999999996},{'0-10': -50.879999999999995},913
5995,1,266,4,0,2,7565,0,1,5,{'0-10': 0.5399999999999996},{'0-10': 50.879999999999995},913
5996,1,59,4,1,6,6758,0,1,14,{'0-10': 0.5399999999999996},{'0-10': 50.879999999999995},913
5997,1,245,6,0,2,7484,0,0,12,{'0-10': 0.5399999999999996},{'0-10': 50.879999999999995},913
5998,1,67,3,3,3,6591,0,1,10,{'0-10': 0.5399999999999996},{'0-10': 50.879999999999995},913
5999,1,412,1,1,7,4322,0,0,24,{'0-10': 0.5399999999999996},{'0-10': 50.879999999999995},913
6000,1,84,7,5,12,10887,0,0,19,"{'10-20': -0.1999999999999995, '0-10': -1.1}","{'10-20': 129.89999999999998, '0-10': -85.9}",1673
6001,1,12,0,5,25,8234,0,0,60,"{'10-20': 0.95, '0-10': -0.09999999999999987}","{'10-20': 46.79999999999998, '0-10': -7.3999999999999915}",1673
6002,1,18,12,3,7,13517,1,1,32,"{'10-20': 0.95, '0-10': -0.09999999999999987}","{'10-20': 46.79999999999998, '0-10': -7.3999999999999915}",1673
6003,1,164,10,5,9,12847,0,2,33,"{'10-20': -1.7000000000000002, '0-10': 0.8999999999999997}","{'10-20': -16, '0-10': 48.5}",1673
6004,1,77,8,2,16,13750,0,3,31,"{'10-20': -1.1102230246251565e-16, '0-10': -0.10000000000000003}","{'10-20': 25.400000000000034, '0-10': 90.89999999999998}",1673
6005,0,526,2,6,11,7079,0,0,65,"{'10-20': -0.95, '0-10': 0.09999999999999987}","{'10-20': -46.79999999999998, '0-10': 7.3999999999999915}",1673
6006,0,147,3,7,10,9014,0,0,11,"{'10-20': -0.95, '0-10': 0.09999999999999987}","{'10-20': -46.79999999999998, '0-10': 7.3999999999999915}",1673
6007,0,92,3,9,3,9964,0,2,11,"{'10-20': 1.7000000000000002, '0-10': -0.8999999999999997}","{'10-20': 16, '0-10': -48.5}",1673
6008,0,238,2,8,8,9278,0,0,21,"{'10-20': 0.1999999999999995, '0-10': 1.1}","{'10-20': -129.89999999999998, '0-10': 85.9}",1673
6009,0,131,10,7,4,13004,0,0,31,"{'10-20': 1.1102230246251565e-16, '0-10': 0.10000000000000003}","{'10-20': -25.400000000000034, '0-10': -90.89999999999998}",1673
6010,0,84,7,15,0,9031,0,0,22,{'0-10': 0},{'0-10': 0},1593
6011,0,154,2,3,6,9365,0,1,21,"{'10-20': 0.4, '0-10': 0.49999999999999994}","{'10-20': -28.900000000000034, '0-10': 27.100000000000023}",1593
6012,0,235,2,4,5,7954,0,0,53,"{'10-20': -0.25, '0-10': 0.34999999999999987}","{'10-20': -6.650000000000034, '0-10': 30.00000000000003}",1593
6013,0,157,1,4,0,9264,0,0,16,{'0-10': 0},{'0-10': 0},1593
6014,0,15,3,5,4,9294,0,0,20,"{'10-20': -0.25, '0-10': 0.34999999999999987}","{'10-20': -6.650000000000034, '0-10': 30.00000000000003}",1593
6015,1,238,5,1,6,11645,0,2,23,{'0-10': 0},{'0-10': 0},1593
6016,1,517,13,6,8,14366,0,0,35,{'0-10': 0},{'0-10': 0},1593
6017,1,497,2,3,15,8184,0,0,59,"{'10-20': 0.25, '0-10': -0.34999999999999987}","{'10-20': 6.650000000000034, '0-10': -30.00000000000003}",1593
6018,1,2,7,1,5,11214,1,3,27,"{'10-20': -0.4, '0-10': -0.49999999999999994}","{'10-20': 28.900000000000034, '0-10': -27.100000000000023}",1593
6019,1,119,4,4,6,13050,0,3,11,"{'10-20': 0.25, '0-10': -0.34999999999999987}","{'10-20': 6.650000000000034, '0-10': -30.00000000000003}",1593
6020,0,114,0,7,2,5654,0,0,6,"{'10-20': -4.4, '0-10': -0.7999999999999998}","{'10-20': -220.99999999999994, '0-10': -94.00000000000003}",1325
6021,0,39,2,9,4,8316,0,1,13,"{'10-20': 2.3, '0-10': -0.5999999999999996}","{'10-20': -19.200000000000017, '0-10': -157.10000000000002}",1325
6022,0,115,3,10,2,7951,0,0,9,"{'10-20': 0.7, '0-10': 0.5}","{'10-20': -65.94999999999999, '0-10': -11.450000000000017}",1325
6023,0,131,7,6,5,10561,0,0,24,"{'10-20': 0.4, '0-10': 1.7}","{'10-20': -82.10000000000002, '0-10': 66.79999999999998}",1325
6024,0,89,2,2,8,5831,0,0,28,"{'10-20': 0.7, '0-10': 0.5}","{'10-20': -65.94999999999999, '0-10': -11.450000000000017}",1325
6025,1,432,2,4,15,6494,0,0,34,"{'10-20': -0.7, '0-10': -0.5}","{'10-20': 65.94999999999999, '0-10': 11.450000000000017}",1325
6026,1,107,4,4,7,8348,0,2,30,"{'10-20': -0.4, '0-10': -1.7}","{'10-20': 82.10000000000002, '0-10': -66.79999999999998}",1325
6027,1,222,4,3,10,9647,0,1,8,"{'10-20': -0.7, '0-10': -0.5}","{'10-20': 65.94999999999999, '0-10': 11.450000000000017}",1325
6028,1,24,10,0,4,12347,0,3,12,"{'10-20': 4.4, '0-10': 0.7999999999999998}","{'10-20': 220.99999999999994, '0-10': 94.00000000000003}",1325
6029,1,517,14,4,5,11467,0,1,21,"{'10-20': -2.3, '0-10': 0.5999999999999996}","{'10-20': 19.200000000000017, '0-10': 157.10000000000002}",1325
6030,0,427,2,5,9,6956,0,0,15,"{'10-20': 0.10000000000000003, '0-10': 0}","{'10-20': -27.599999999999994, '0-10': -55.80000000000001}",1475
6031,0,3,1,9,7,5933,0,0,47,{'0-10': 0},{'0-10': 0},1475
6032,0,222,7,7,4,11378,0,1,16,{'0-10': 0},{'0-10': 0},1475
6033,0,82,2,6,1,7896,0,0,12,"{'10-20': -0.6999999999999997, '0-10': 0.8000000000000003}","{'10-20': -42.900000000000006, '0-10': 37.900000000000006}",1475
6034,0,62,4,6,4,8633,0,0,17,{'0-10': 0},{'0-10': 0},1475
6035,1,33,7,2,16,10844,0,0,18,"{'10-20': -0.10000000000000003, '0-10': 0}","{'10-20': 27.599999999999994, '0-10': 55.80000000000001}",1475
6036,1,517,6,5,6,9201,0,0,9,{'0-10': 0},{'0-10': 0},1475
6037,1,18,20,5,7,16643,1,6,20,{'0-10': 0},{'0-10': 0},1475
6038,1,58,0,0,7,9491,0,2,28,"{'10-20': 0.6999999999999997, '0-10': -0.8000000000000003}","{'10-20': 42.900000000000006, '0-10': -37.900000000000006}",1475
6039,1,53,0,4,23,7138,0,0,48,{'0-10': 0},{'0-10': 0},1475
6040,0,24,5,5,4,12520,0,3,18,"{'10-20': 4, '0-10': 0.39999999999999947}","{'10-20': 185, '0-10': -32.900000000000006}",1724
6041,0,235,0,5,6,6615,0,0,59,"{'10-20': -0.6499999999999999, '0-10': -1.6500000000000006}","{'10-20': -161.04999999999998, '0-10': -64.14999999999999}",1724
6042,0,154,2,5,9,9409,0,0,17,"{'10-20': -0.8, '0-10': 0.30000000000000004}","{'10-20': -97.4, '0-10': -50.09999999999998}",1724
6043,0,112,4,6,5,11212,0,0,15,"{'10-20': 3.5999999999999996, '0-10': 2.8}","{'10-20': 155.29999999999998, '0-10': 21.799999999999983}",1724
6044,0,145,5,6,1,9594,0,0,16,"{'10-20': -0.6499999999999999, '0-10': -1.6500000000000006}","{'10-20': -161.04999999999998, '0-10': -64.14999999999999}",1724
6045,1,110,12,2,8,15546,1,5,34,"{'10-20': 0.6499999999999999, '0-10': 1.6500000000000006}","{'10-20': 161.04999999999998, '0-10': 64.14999999999999}",1724
6046,1,517,4,4,7,9536,0,0,16,"{'10-20': -3.5999999999999996, '0-10': -2.8}","{'10-20': -155.29999999999998, '0-10': -21.799999999999983}",1724
6047,1,432,3,1,18,9059,0,0,63,"{'10-20': 0.6499999999999999, '0-10': 1.6500000000000006}","{'10-20': 161.04999999999998, '0-10': 64.14999999999999}",1724
6048,1,54,4,7,11,9887,0,0,23,"{'10-20': -4, '0-10': -0.39999999999999947}","{'10-20': -185, '0-10': 32.900000000000006}",1724
6049,1,35,4,2,9,10875,0,1,30,"{'10-20': 0.8, '0-10': -0.30000000000000004}","{'10-20': 97.4, '0-10': 50.09999999999998}",1724
6050,0,555,7,6,9,12351,0,0,121,"{'10-20': 0.050000000000000266, '0-10': 0.8499999999999999, '30-end': 2, '20-30': 0.95}","{'10-20': 28.299999999999983, '0-10': 60.500000000000014, '30-end': 353.1, '20-30': 76.04999999999995}",2177
6051,0,154,2,5,21,12225,0,0,21,"{'10-20': -0.19999999999999996, '0-10': -0.9, '30-end': -0.19999999999999996, '20-30': -1.3}","{'10-20': -14.400000000000006, '0-10': -142.7, '30-end': 464.8, '20-30': -54.39999999999998}",2177
6052,0,91,9,6,10,16520,0,0,27,"{'10-20': -3.3, '0-10': -1.0000000000000004, '30-end': 3.5999999999999996, '20-30': 3.9}","{'10-20': -51.69999999999996, '0-10': 65.29999999999995, '30-end': 260.20000000000005, '20-30': -1.5999999999999943}",2177
6053,0,68,0,7,7,11857,0,0,17,"{'10-20': -3.2, '0-10': -3, '30-end': 4.2, '20-30': -1.7000000000000002}","{'10-20': -338.09999999999997, '0-10': 3.80000000000004, '30-end': 833.8000000000001, '20-30': -249.79999999999998}",2177
6054,0,18,15,6,9,19156,0,0,41,"{'10-20': 0.050000000000000266, '0-10': 0.8499999999999999, '30-end': 2, '20-30': 0.95}","{'10-20': 28.299999999999983, '0-10': 60.500000000000014, '30-end': 353.1, '20-30': 76.04999999999995}",2177
6055,1,61,7,7,12,14776,0,2,29,"{'10-20': 3.3, '0-10': 1.0000000000000004, '30-end': -3.5999999999999996, '20-30': -3.9}","{'10-20': 51.69999999999996, '0-10': -65.29999999999995, '30-end': -260.20000000000005, '20-30': 1.5999999999999943}",2177
6056,1,3,0,6,17,9095,0,0,95,"{'10-20': -0.050000000000000266, '0-10': -0.8499999999999999, '30-end': -2, '20-30': -0.95}","{'10-20': -28.299999999999983, '0-10': -60.500000000000014, '30-end': -353.1, '20-30': -76.04999999999995}",2177
6057,1,360,13,9,4,16097,0,0,15,"{'10-20': -0.050000000000000266, '0-10': -0.8499999999999999, '30-end': -2, '20-30': -0.95}","{'10-20': -28.299999999999983, '0-10': -60.500000000000014, '30-end': -353.1, '20-30': -76.04999999999995}",2177
6058,1,23,4,5,5,17147,3,8,32,"{'10-20': 3.2, '0-10': 3, '30-end': -4.2, '20-30': 1.7000000000000002}","{'10-20': 338.09999999999997, '0-10': -3.80000000000004, '30-end': -833.8000000000001, '20-30': 249.79999999999998}",2177
6059,1,77,6,6,15,14540,0,1,41,"{'10-20': 0.19999999999999996, '0-10': 0.9, '30-end': 0.19999999999999996, '20-30': 1.3}","{'10-20': 14.400000000000006, '0-10': 142.7, '30-end': -464.8, '20-30': 54.39999999999998}",2177
6060,0,526,0,4,3,4274,0,0,25,"{'10-20': -0.6500000000000004, '0-10': -0.8499999999999999}","{'10-20': -99.15, '0-10': -64.50000000000001}",1264
6061,0,147,2,6,2,6930,0,0,10,"{'10-20': -0.6500000000000004, '0-10': -0.8499999999999999}","{'10-20': -99.15, '0-10': -64.50000000000001}",1264
6062,0,3,1,3,2,6162,0,0,14,"{'10-20': -2.4999999999999996, '0-10': 4.440892098500626e-16}","{'10-20': -224, '0-10': -18.99999999999997}",1264
6063,0,64,2,4,3,6911,0,0,8,"{'10-20': -2, '0-10': 0.6}","{'10-20': -197.90000000000003, '0-10': -126.00000000000003}",1264
6064,0,6,2,7,1,7332,0,0,16,"{'10-20': 1.9, '0-10': -0.8000000000000003}","{'10-20': -160.19999999999996, '0-10': 10.199999999999989}",1264
6065,1,91,7,1,4,10520,0,2,20,"{'10-20': 2.4999999999999996, '0-10': -4.440892098500626e-16}","{'10-20': 224, '0-10': 18.99999999999997}",1264
6066,1,30,10,0,9,11228,1,2,18,"{'10-20': 2, '0-10': -0.6}","{'10-20': 197.90000000000003, '0-10': 126.00000000000003}",1264
6067,1,18,6,1,7,9946,0,3,24,"{'10-20': 0.6500000000000004, '0-10': 0.8499999999999999}","{'10-20': 99.15, '0-10': 64.50000000000001}",1264
6068,1,240,1,3,13,8219,1,2,15,"{'10-20': -1.9, '0-10': 0.8000000000000003}","{'10-20': 160.19999999999996, '0-10': -10.199999999999989}",1264
6069,1,43,0,2,14,5973,0,0,36,"{'10-20': 0.6500000000000004, '0-10': 0.8499999999999999}","{'10-20': 99.15, '0-10': 64.50000000000001}",1264
6070,0,432,2,9,14,7870,0,0,76,{'0-10': 0},{'0-10': 0},1811
6071,0,517,7,8,7,12850,0,2,25,{'0-10': 0},{'0-10': 0},1811
6072,0,106,3,6,4,9981,0,0,14,{'0-10': 0},{'0-10': 0},1811
6073,0,421,4,11,2,9355,0,0,26,"{'10-20': -1.6, '0-10': -0.39999999999999997, '20-30': -2.2}","{'10-20': -142.70000000000002, '0-10': -170.1, '20-30': -302.5}",1811
6074,0,81,5,7,6,11865,0,0,29,{'0-10': 0},{'0-10': 0},1811
6075,1,518,3,5,11,10585,0,1,28,{'0-10': 0},{'0-10': 0},1811
6076,1,412,0,5,19,8410,0,0,79,{'0-10': 0},{'0-10': 0},1811
6077,1,141,10,2,10,14045,0,1,26,"{'10-20': 1.6, '0-10': 0.39999999999999997, '20-30': 2.2}","{'10-20': 142.70000000000002, '0-10': 170.1, '20-30': 302.5}",1811
6078,1,246,14,5,10,14900,1,3,31,{'0-10': 0},{'0-10': 0},1811
6079,1,145,14,4,9,16808,0,2,36,{'0-10': 0},{'0-10': 0},1811
6080,0,62,0,1,0,713,0,0,0,{'0-10': 0},{'0-10': 0},204
6081,0,222,0,0,2,1280,0,0,0,{'0-10': 0},{'0-10': 0},204
6082,0,154,1,0,1,1426,0,0,3,{'0-10': 0},{'0-10': 0},204
6083,0,412,1,0,1,1263,0,0,1,{'0-10': 0},{'0-10': 0},204
6084,0,203,0,0,0,692,0,0,0,{'0-10': 0},{'0-10': 0},204
6085,1,18,0,1,0,951,0,0,1,{'0-10': 0},{'0-10': 0},204
6086,1,497,0,1,0,753,0,0,0,{'0-10': 0},{'0-10': 0},204
6087,1,234,1,0,0,1254,0,0,0,{'0-10': 0},{'0-10': 0},204
6088,1,142,0,0,0,955,0,0,0,{'0-10': 0},{'0-10': 0},204
6089,1,141,0,0,0,1226,0,0,1,{'0-10': 0},{'0-10': 0},204
6090,0,58,3,9,5,9246,0,0,22,{'0-10': 0},{'0-10': 0},1610
6091,0,236,1,9,5,8523,0,1,33,{'0-10': 0},{'0-10': 0},1610
6092,0,34,9,4,2,12766,0,1,26,"{'10-20': 1.4500000000000002, '0-10': -1.5999999999999999}","{'10-20': 37.450000000000045, '0-10': -60.04999999999998}",1610
6093,0,76,3,5,7,9655,0,1,24,"{'10-20': -0.6000000000000001, '0-10': -0.19999999999999998}","{'10-20': -265.8, '0-10': 38.3}",1610
6094,0,25,0,8,11,6091,0,0,43,"{'10-20': 1.4500000000000002, '0-10': -1.5999999999999999}","{'10-20': 37.450000000000045, '0-10': -60.04999999999998}",1610
6095,1,119,8,4,8,12765,1,4,18,"{'10-20': -1.4500000000000002, '0-10': 1.5999999999999999}","{'10-20': -37.450000000000045, '0-10': 60.04999999999998}",1610
6096,1,412,3,3,18,8146,0,0,68,"{'10-20': -1.4500000000000002, '0-10': 1.5999999999999999}","{'10-20': -37.450000000000045, '0-10': 60.04999999999998}",1610
6097,1,5,5,2,13,11780,0,0,48,"{'10-20': 0.6000000000000001, '0-10': 0.19999999999999998}","{'10-20': 265.8, '0-10': -38.3}",1610
6098,1,38,11,5,9,13262,0,1,28,{'0-10': 0},{'0-10': 0},1610
6099,1,84,8,2,6,12146,0,2,17,{'0-10': 0},{'0-10': 0},1610
6100,0,236,11,6,8,14280,0,2,31,"{'10-20': 2.9000000000000004, '0-10': 1.9999999999999998}","{'10-20': 95.89999999999998, '0-10': -16.69999999999996}",1621
6101,0,497,3,3,14,7404,0,0,63,"{'10-20': -0.3500000000000001, '0-10': -0.30000000000000004}","{'10-20': 43.950000000000045, '0-10': -0.7499999999999858}",1621
6102,0,145,5,9,8,10381,0,0,15,"{'10-20': -0.3500000000000001, '0-10': -0.30000000000000004}","{'10-20': 43.950000000000045, '0-10': -0.7499999999999858}",1621
6103,0,5,6,10,7,11019,0,0,27,"{'10-20': 1.5000000000000002, '0-10': 0}","{'10-20': -194.70000000000005, '0-10': -2.799999999999983}",1621
6104,0,518,0,12,8,6504,0,0,28,"{'10-20': -5.300000000000001, '0-10': -1.0999999999999996}","{'10-20': -288.69999999999993, '0-10': -40.79999999999998}",1621
