,winloss,playerId,championPlayed,kills,deaths,assists,goldEarned,inhibitorKills,turretKills,visionScore,totalDamageDealt,totalDamageTaken,longestTimeSpentLiving,totalDamageDealtToChampions,totalTimeCrowdControlDealt,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
1032,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,11,5,10,13660,0,3,17,166491,16515,812,23323,87,True,True,True,False,True,True
1033,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,7,9,2,6,14102,0,2,34,122504,20108,1641,24458,38,False,True,False,False,True,False
1034,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,3,9,14,16491,0,2,33,202768,28052,575,21997,166,False,False,True,True,True,False
1035,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,105,4,3,3,10411,0,1,27,114737,14393,791,9515,172,True,True,True,True,False,True
1036,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,17,5,5,2,8886,0,1,15,95495,15382,664,11379,321,True,False,False,False,False,False
1037,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,17,7,7,7,11310,0,1,26,107541,25928,482,22910,317,True,True,True,True,True,True
1038,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,5,5,13,12361,0,0,18,159464,17181,289,13597,194,False,False,True,False,True,False
1039,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,4,1,6,9206,0,0,12,79506,7816,1130,7724,95,True,True,False,False,True,False
1040,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,7,7,3,11570,0,0,16,112624,17928,1008,19427,76,False,False,False,False,False,True
1041,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,6,2,5,11201,0,1,17,133192,14996,761,10817,220,True,True,True,True,True,True
1042,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,9,2,2,9297,0,1,22,81977,9591,633,9427,82,True,True,True,False,True,True
1043,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,67,8,11,7,13628,1,1,38,182014,33754,444,24516,19,False,False,True,True,False,False
1044,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,14,7,3,15905,0,0,26,177011,23069,491,33840,148,True,False,True,True,True,True
1045,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,11,10,10,16892,1,2,46,188765,32723,479,32991,138,False,True,True,True,False,True
1046,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,7,13,0,5,11120,0,1,17,94604,10840,0,17936,61,True,True,False,False,True,True
1047,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,12,6,5,12578,0,1,21,119219,14900,435,20897,90,True,True,True,True,False,False
1048,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,7,5,7,10074,0,1,11,92122,18512,776,16828,201,False,False,False,False,True,False
1049,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,8,7,18,13193,0,1,17,132020,23372,533,26523,231,True,True,False,False,True,False
1050,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,54,3,7,10,9372,0,0,19,96759,26033,813,15123,645,False,False,False,True,True,True
1051,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,67,4,6,0,8461,0,1,15,68325,15126,664,6377,11,False,False,False,False,True,True
1052,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,4,0,1,6244,0,0,5,55746,2918,0,4012,113,False,True,False,False,True,True
1053,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,17,10,6,6,12225,1,5,27,110502,17487,503,19159,215,True,True,True,True,True,True
1054,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,5,5,16,16658,1,5,34,193061,26944,1111,20568,169,False,False,True,True,True,False
1055,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,17,4,2,8,9506,1,2,13,95842,10236,484,14024,243,True,True,True,True,True,False
1056,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,4,5,5,10621,0,1,16,108993,21917,456,10996,143,True,False,False,False,True,False
1057,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,9,4,9,10583,0,1,15,102654,13331,803,24843,96,False,False,False,True,True,True
1058,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,21,2,3,16091,0,3,12,153104,17586,975,32569,74,False,True,True,True,True,True
1059,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,20,3,8,17808,1,6,32,189832,20447,598,31494,114,True,True,True,True,True,False
1060,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,16,2,6,14234,2,5,17,138754,13521,740,26440,106,True,True,True,False,True,False
1061,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,7,4,7,12094,0,1,25,151902,15966,348,16373,71,True,True,True,True,True,True
1062,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,2,9,10,9757,0,0,13,98706,22545,276,10072,183,False,False,False,False,False,False
1063,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,5,3,15,13470,0,1,27,153250,16234,700,14429,244,True,True,True,True,True,True
1064,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,9,5,12,10406,0,0,17,83629,14963,540,13383,129,True,True,True,False,False,True
1065,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,23,2,2,14523,0,1,11,141822,20991,1012,23892,151,True,False,True,True,True,False
1066,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,5,3,12,10789,0,2,11,110720,14048,642,10467,163,True,True,True,False,True,False
1067,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,86,2,4,3,5930,0,0,9,49418,11016,316,3689,44,True,False,False,False,False,True
1068,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,6,1,3,8585,0,3,10,75145,7779,441,8903,59,True,True,False,False,True,True
1069,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,0,4,5,8474,0,1,17,107412,14442,556,9854,134,False,True,False,False,False,True
1070,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,7,6,1,2,10456,0,0,18,107662,14142,1423,12055,22,False,False,False,False,False,False
1071,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,4,5,4,9205,0,1,12,97573,17316,486,11266,132,True,False,False,False,False,False
1072,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,1,8,8,9053,0,0,13,108564,21583,418,11468,146,True,False,False,False,True,False
1073,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,145,2,6,3,6736,0,0,8,68795,15708,403,7035,29,False,False,False,False,False,False
1074,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,12,2,19,19263,0,3,48,265512,31489,1180,28765,398,False,True,False,False,True,False
1075,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,67,9,10,8,16767,0,4,23,272435,31642,514,20664,14,True,False,False,False,True,False
1076,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,3,5,10,10730,0,1,31,116185,17790,347,11889,154,True,True,True,True,True,False
1077,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,10,8,5,12319,0,1,14,124723,20780,349,23066,65,False,True,False,False,True,True
1078,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,5,7,8,13544,0,4,26,195940,26650,474,26907,131,True,True,True,False,True,True
1079,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,2,10,6,8294,0,0,23,85323,21073,314,9485,164,True,False,False,False,False,False
1080,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,18,0,2,14965,1,2,12,158424,17677,1560,31026,135,True,True,True,True,True,False
1081,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,2,2,9,9758,0,2,16,105690,13866,525,13402,158,True,True,True,True,False,False
1082,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,21,6,9,16847,0,3,12,169554,19930,366,29505,181,True,False,False,True,True,False
1083,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,3,3,5,8579,0,1,16,74970,9451,266,6855,80,True,True,False,False,True,True
1084,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,67,9,5,7,15710,0,1,39,199625,24252,1029,16003,94,True,False,True,False,False,False
1085,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,13,6,5,17740,0,3,36,205097,28215,1385,39078,124,False,True,True,True,False,True
1086,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,7,2,3,3,5006,0,0,6,32311,8579,376,6947,46,False,False,False,False,False,False
1087,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,54,2,7,6,10430,0,1,19,121024,21861,451,14742,1524,False,False,False,False,True,False
1088,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,5,2,10,10917,0,1,22,122320,15199,1320,13324,157,False,False,True,True,False,True
1089,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,2,2,8,10575,0,2,24,118909,14635,954,10383,119,True,False,True,True,False,False
1090,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,3,2,8,11469,0,3,8,161208,15456,940,13103,183,True,True,True,True,True,True
1091,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,21,4,3,15912,0,4,19,168450,21517,715,39244,105,True,True,True,True,True,True
1092,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,7,4,0,5,9804,0,0,18,101866,18877,0,12507,33,False,True,False,False,True,True
1093,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,2,3,7,7397,0,0,18,74759,11652,569,8383,150,False,False,False,False,False,True
1094,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,8,4,2,9792,0,1,25,107000,14414,451,15926,86,True,True,True,False,False,True
1095,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,1,0,9,8737,0,1,17,90749,5573,0,8147,123,True,True,False,False,True,True
1096,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,5,1,7,12285,0,2,18,180636,17331,1351,15531,222,True,False,False,False,False,True
1097,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,1,4,7,11801,0,1,27,164969,19570,738,10360,156,True,False,False,False,True,False
1098,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,20,6,7,16623,0,4,17,168561,25781,541,31860,117,True,True,True,True,False,True
1099,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,24,6,8,23309,0,5,45,252040,33537,898,57591,152,False,True,True,False,False,True
1100,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,18,4,3,14620,0,3,21,134839,17755,537,27921,138,True,False,True,False,False,False
1101,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,16,5,2,16923,0,4,21,195356,20282,965,31737,80,True,True,True,True,True,False
1102,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,5,0,4,8036,0,1,13,74781,5886,0,5143,139,True,True,False,False,True,True
1103,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,54,5,6,2,9046,0,0,15,98027,16941,291,12590,670,False,True,False,False,False,True
1104,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,5,5,13,11028,0,1,17,118192,16360,481,14808,123,False,True,True,False,False,False
1105,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,3,2,20,13602,0,1,16,135243,13764,855,23447,139,True,False,False,True,False,True
1106,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,8,7,8,12941,0,0,29,145123,23835,603,18656,186,True,False,False,True,False,True
1107,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,6,0,17,12247,0,1,22,136084,13026,0,16593,165,True,True,True,True,True,True
1108,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,2,1,14,10943,0,2,17,125262,12796,1374,11198,131,False,True,True,True,False,False
1109,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,5,3,8,15234,1,3,44,234334,22994,793,22684,236,True,True,False,False,False,False
1110,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,8,0,2,8224,0,1,9,73593,8156,0,7993,69,False,True,False,False,True,True
1111,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,4,1,12,12511,0,5,18,144469,17527,796,14197,142,True,True,True,True,False,False
1112,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,9,2,16,13587,0,3,28,134961,15918,909,18840,149,False,True,True,True,True,True
1113,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,7,3,5,14054,1,1,20,151504,15598,1582,18167,172,True,True,True,False,True,True
1114,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,236,3,4,1,7668,0,1,16,81841,12517,687,7061,3,True,False,False,False,False,False
1115,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,8,9,18,19357,1,1,42,312656,35671,464,36413,321,False,True,False,True,True,True
1116,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,15,0,7,19580,1,1,22,290007,21815,2300,38366,200,False,False,True,False,False,False
1117,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,21,2,8,18379,0,4,25,203633,17957,722,33803,86,True,True,True,True,True,True
1118,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,7,2,6,9184,0,0,13,102710,11573,688,13883,88,True,True,True,False,True,True
1119,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,6,7,3,13434,0,3,34,179277,20541,778,20042,97,True,True,True,True,False,True
1120,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,105,2,2,2,7850,0,0,13,76492,12121,831,7330,138,True,False,False,False,True,False
1121,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,2,8,2,8956,0,2,16,113391,12516,213,9787,79,False,True,False,False,True,True
1122,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,14,1,5,12226,0,2,14,111877,12150,656,14701,36,True,True,True,False,True,True
1123,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,6,4,15,13979,0,2,22,173065,19509,866,22801,156,True,True,True,True,False,False
1124,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,12,1,6,14,7804,0,0,68,35928,27905,616,7362,95,True,False,True,False,False,True
1125,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,10,10,6,12744,1,1,22,139100,22228,328,26059,70,False,False,True,True,True,True
1126,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,5,2,15,10940,0,2,22,124675,12965,815,13720,126,False,False,True,False,True,True
1127,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,9,5,11,12991,0,3,18,129305,19917,668,14964,150,False,True,True,True,True,True
1128,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,13,2,3,12777,0,3,22,129026,13949,1139,24817,97,True,True,True,False,False,True
1129,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,5,0,14,10692,1,3,18,101215,8600,0,9330,102,True,True,True,False,True,True
1130,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,9,3,4,13322,0,3,29,164979,18666,1109,30345,57,False,True,True,True,True,True
1131,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,10,5,8,15266,0,1,17,166520,21575,910,18177,191,True,True,True,False,True,True
1132,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,6,3,6,10532,0,0,12,115586,13711,434,21944,81,True,True,True,True,True,False
1133,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,7,4,15,14721,0,1,51,168524,25264,776,25518,172,False,True,False,False,False,True
1134,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,2,5,3,9369,0,0,23,119886,16596,648,12321,201,True,False,False,False,False,True
1135,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,17,3,5,16314,1,7,14,173546,16822,846,27189,92,True,True,True,True,True,True
1136,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,9,3,14,14153,1,3,20,137969,18813,1342,20796,112,False,True,True,True,False,True
1137,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,13,5,3,15162,1,0,46,252665,36509,694,29250,296,True,True,True,True,True,False
1138,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,3,6,18,14029,0,2,22,189948,25947,751,17869,246,False,True,True,True,False,True
1139,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,11,3,3,9950,0,2,16,97707,14725,516,17235,91,True,True,True,False,True,True
1140,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,4,7,5,13443,0,0,32,170604,24398,505,15786,202,True,True,False,False,False,False
1141,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,4,5,12,9219,0,0,11,94872,13559,635,14740,143,False,False,False,False,False,False
1142,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,7,5,21,14541,2,4,32,163028,14864,516,22209,133,False,True,True,True,False,True
1143,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,5,1,10,10334,0,3,18,123951,10430,1141,12824,153,True,True,True,True,True,True
1144,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,26,1,6,11,10353,0,1,27,144086,24821,388,11125,458,True,True,False,False,False,False
1145,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,3,5,8,12282,0,1,22,150267,19993,1310,14577,180,False,False,False,False,True,True
1146,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,6,5,13,14474,1,1,27,170745,18072,612,17323,119,False,False,True,True,False,False
1147,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,3,1,8,11120,1,1,19,133076,15101,466,10985,128,False,False,True,True,True,False
1148,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,0,1,0,4202,0,0,0,2601,852,134,543,0,False,False,False,False,False,False
1149,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,1,4,22,12252,0,0,22,161901,20723,642,19049,229,True,False,False,False,False,False
1150,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,10,6,6,14715,0,1,22,177763,18348,390,24845,121,False,False,False,False,False,False
1151,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,4,8,11,12498,0,1,25,138036,21833,395,16873,136,True,False,True,True,False,False
1152,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,9,4,7,16879,0,4,38,210185,22553,553,23267,231,True,False,False,False,True,False
1153,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,6,3,8,12697,0,2,21,126017,17131,642,13510,140,True,True,True,True,True,False
1154,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,202,3,3,10,9084,0,2,15,106708,12298,451,10562,109,True,True,False,True,False,True
1155,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,6,0,4,8646,0,1,8,69315,7726,0,6475,80,False,True,False,False,False,True
1156,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,0,2,0,2116,0,0,3,4736,2028,247,336,9,False,False,False,False,False,False
1157,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,4,4,11,10366,0,1,17,88023,16391,365,9976,151,True,True,True,True,False,True
1158,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,17,3,14,0,7266,0,1,9,79110,22990,258,10321,373,False,False,False,False,False,False
1159,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,1,7,7,7942,0,0,11,81638,19777,491,12469,117,True,False,False,False,False,False
1160,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,5,3,20,12203,0,2,19,121196,18560,1062,20668,221,True,True,True,True,True,True
1161,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,1,7,8,13906,0,1,23,209331,26697,651,17344,274,True,False,False,False,False,False
1162,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,1,3,11,7026,0,0,14,71888,10419,572,5847,105,False,True,False,False,False,False
1163,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,19,6,11,15121,0,3,16,137649,19624,399,39123,82,False,False,True,True,False,False
1164,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,8,10,6,13159,0,1,13,133395,22787,545,21650,125,True,False,False,False,False,False
1165,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,6,6,5,13084,1,3,15,160131,20032,431,15901,139,False,True,False,False,False,True
1166,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,4,4,9,14379,1,3,23,213072,26607,803,19628,213,True,True,True,False,False,True
1167,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,105,10,2,4,11828,0,4,10,109036,19416,679,17733,169,True,True,True,False,False,True
1168,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,8,0,4,9615,0,0,17,108770,10017,0,15495,44,False,True,True,False,True,False
1169,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,1,5,9,7989,0,1,14,91623,13190,663,6787,124,True,False,False,False,False,False
1170,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,105,14,2,2,13215,1,2,17,109875,19014,1021,16110,228,True,True,True,True,True,True
1171,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,14,6,4,13623,1,5,19,147446,17692,425,21611,102,True,True,True,True,True,False
1172,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,7,9,4,14,12232,0,1,20,107256,19149,723,25187,84,False,True,True,True,True,True
1173,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,5,6,8,11124,0,0,20,139460,24277,474,16834,223,True,False,False,False,True,True
1174,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,67,2,9,8,10057,0,1,12,109794,19928,272,19455,12,True,False,False,False,False,True
1175,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,105,10,2,5,11213,0,1,14,84602,10291,496,14110,153,True,True,True,False,True,True
1176,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,4,10,8,18,15567,0,1,25,179163,26870,665,30586,198,True,True,False,False,True,True
1177,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,67,13,4,10,16434,0,2,33,191891,25304,949,33242,91,True,False,True,True,True,False
1178,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,5,6,12,11975,0,2,21,153831,20943,497,27663,133,False,True,True,True,True,True
1179,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,16,4,5,14797,0,3,13,156181,20939,636,25912,114,False,False,True,True,True,False
1180,0,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,238,11,8,5,14722,0,1,23,153475,22948,751,28233,115,False,False,False,True,False,True
1181,1,eg6oKUZAXwwpS4R2aZI3Aw2-u4XE41oQpH58St4qJudVqQ,7,11,1,7,13629,1,1,34,143760,20453,1209,23732,64,True,False,True,True,False,False
