,winloss,playerId,championPlayed,kills,deaths,assists,goldEarned,inhibitorKills,turretKills,visionScore,totalDamageDealt,totalDamageTaken,longestTimeSpentLiving,totalDamageDealtToChampions,totalTimeCrowdControlDealt,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
1039,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,517,5,4,8,9110,0,1,22,83779,21746,524,20144,371,True,True,True,True,True,True
1040,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,4,5,2,9761,0,1,16,108734,21367,698,13566,139,False,True,False,False,False,True
1041,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,236,4,2,1,6789,0,1,12,56688,5600,451,7613,0,True,True,False,False,True,True
1042,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,2,8,7,14038,0,0,41,227045,49179,518,23602,45,False,False,False,True,False,False
1043,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,54,0,0,0,1028,0,0,0,4930,789,0,576,49,False,False,False,False,False,False
1044,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,150,6,3,7,14347,0,2,43,164763,28582,718,19286,584,True,True,False,False,False,True
1045,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,43,1,11,11,10416,0,1,38,103599,29089,514,18907,323,False,False,False,True,False,True
1046,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,150,3,1,2,6747,0,1,12,62157,11068,269,7482,243,True,True,False,False,True,True
1047,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,2,8,1,8399,0,0,15,98549,26085,284,9611,208,True,False,False,False,False,False
1048,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,1,6,9,10376,0,0,24,110554,21676,739,11117,107,True,True,True,True,False,True
1049,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,41,2,7,8,16184,1,1,35,301220,32856,697,20579,393,False,True,True,True,True,True
1050,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,3,1,4,6479,0,1,6,64323,11826,660,10163,172,False,True,False,False,True,True
1051,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,1,4,2,7434,0,0,29,95592,21161,641,7528,69,True,False,False,False,False,False
1052,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,3,8,1,6996,0,0,14,73899,18959,187,14286,84,False,False,False,False,True,False
1053,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,516,4,3,4,7694,0,0,18,89048,17647,518,12229,354,True,False,False,False,False,False
1054,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,4,7,5,9859,0,0,12,114029,26956,573,14348,32,True,False,False,False,False,False
1055,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,11,4,12,13362,0,1,23,150967,33033,442,25958,166,False,True,True,False,False,False
1056,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,2,4,3,9152,0,1,32,118782,24728,562,10159,79,False,False,False,False,False,True
1057,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,7,4,6,15941,0,1,39,246258,36346,843,21086,291,False,True,True,True,False,True
1058,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,6,1,3,0,5562,0,0,6,58692,11865,634,7194,116,False,False,False,False,True,False
1059,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,18,3,6,2,8179,0,0,9,77781,19208,618,10587,23,False,True,False,False,False,True
1060,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,43,5,8,15,12425,0,0,24,102174,27080,627,13381,378,False,False,False,False,False,False
1061,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,3,9,10,9510,0,1,27,108706,34723,457,15559,37,False,False,False,True,True,False
1062,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,2,3,4,7360,0,2,12,79438,12943,766,6880,23,True,True,False,False,False,False
1063,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,126,1,7,19,10609,0,2,22,144654,16993,728,20789,133,True,True,True,False,True,False
1064,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,4,6,0,7775,0,0,16,91674,19330,327,11820,57,False,False,False,False,False,False
1065,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,236,10,8,15,13762,1,4,44,138275,22870,278,22595,93,False,False,True,True,False,True
1066,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,3,1,6,10813,0,2,21,137687,24009,680,15329,84,True,True,True,True,True,True
1067,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,106,5,9,11,13987,0,0,28,194825,49125,440,26406,411,False,False,False,True,True,True
1068,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,12,5,10,18129,1,3,33,238867,39275,683,34162,356,False,True,True,True,True,False
1069,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,4,8,7,10627,1,0,17,99992,33394,506,16178,209,True,False,False,False,False,False
1070,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,12,0,7,3,4483,0,0,28,17565,14989,337,3424,45,False,False,False,False,False,False
1071,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,7,2,7,11076,1,1,18,112226,22799,1005,15563,113,True,True,True,False,False,True
1072,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,18,5,7,8,11997,1,2,26,148167,21323,413,18428,68,True,True,True,False,True,True
1073,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,106,3,6,3,8891,0,1,12,109850,24988,392,16679,214,False,False,False,False,True,False
1074,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,3,4,2,6344,0,0,19,58660,12526,479,10862,116,True,False,False,False,False,False
1075,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,876,1,6,5,5821,0,0,14,101100,20605,288,7703,255,True,False,False,False,True,False
1076,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,517,2,5,6,9531,0,1,17,123136,22640,688,15353,420,False,False,False,False,True,False
1077,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,10,5,5,9722,0,1,15,89229,17067,473,16225,134,True,True,False,False,True,True
1078,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,150,7,5,13,16102,0,2,59,238700,43589,528,32156,710,False,False,False,False,False,False
1079,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,5,10,4,11391,0,2,16,121120,29454,294,17100,76,True,True,False,False,False,True
1080,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,517,4,8,2,8734,0,0,16,84595,24887,543,11976,281,True,False,False,False,False,True
1081,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,106,6,6,19,13619,0,1,36,194802,46937,627,25281,542,False,True,True,False,True,True
1082,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,7,1,5,9822,0,0,10,96527,15064,996,12788,26,False,True,False,False,True,True
1083,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,7,3,7,10756,0,1,13,107222,20970,536,18532,217,False,True,True,True,True,True
1084,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,6,6,4,11393,0,1,21,137123,24377,568,18907,232,True,False,False,False,True,True
1085,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,150,1,4,1,7752,0,1,18,100526,16673,476,11030,334,True,True,False,False,True,False
1086,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,6,5,4,10389,0,1,35,113609,29158,1262,18957,230,False,False,False,False,False,True
1087,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,7,8,8,12785,0,2,27,123018,30952,334,20501,184,True,True,False,False,False,False
1088,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,8,9,6,13406,0,1,31,211464,40253,309,22892,113,True,False,False,False,True,True
1089,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,126,2,3,0,9080,0,1,15,121973,12863,874,15063,123,False,False,False,False,False,False
1090,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,4,7,4,9698,0,0,29,77645,21703,311,17590,174,False,True,True,True,False,True
1091,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,41,3,5,10,11392,0,1,20,170429,28871,600,17342,379,True,True,True,False,False,False
1092,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,150,3,9,7,7916,0,1,29,84770,22063,246,13087,310,False,False,True,True,True,False
1093,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,1,2,7,8893,1,1,19,83480,14899,819,10343,129,True,True,True,True,True,True
1094,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,6,1,5,12000,0,1,23,141634,21767,517,18536,79,True,True,False,False,False,True
1095,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,876,5,4,15,10283,0,1,21,155769,23026,488,17057,380,False,True,True,True,True,False
1096,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,8,3,5,13991,0,3,30,208080,30036,1266,23073,331,True,True,False,False,False,True
1097,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,2,5,1,6932,0,0,18,72258,12982,398,7966,135,True,False,False,False,False,False
1098,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,26,3,3,9,7047,0,0,36,32684,8698,543,5130,73,True,True,True,False,False,False
1099,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,5,8,5,10859,0,0,19,116980,24915,396,18360,228,False,False,False,True,True,True
1100,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,5,3,3,8156,0,1,8,67325,16571,1034,12567,121,True,False,False,False,False,False
1101,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,79,4,11,9,10051,0,0,23,88846,31261,506,17230,322,False,True,False,False,True,True
1102,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,4,2,3,9037,0,2,22,89798,16308,533,11497,155,True,True,False,False,True,True
1103,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,150,5,6,9,13693,0,3,17,172170,33591,544,17398,601,True,True,True,False,False,False
1104,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,126,2,7,2,7265,0,1,17,74420,14567,296,12267,88,False,True,False,False,True,True
1105,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,8,2,1,9127,0,1,17,55229,11400,725,10984,127,False,True,False,False,True,True
1106,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,876,2,0,8,6166,1,0,8,89338,12024,0,5065,223,True,True,True,False,True,True
1107,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,6,0,11,13092,1,2,28,156295,25158,0,20303,223,True,False,True,True,False,False
1108,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,8,4,8,11541,0,2,21,103384,18421,286,19099,189,True,False,True,True,True,False
1109,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,517,3,3,8,12906,0,2,21,193668,27076,680,21696,495,True,False,True,False,True,False
1110,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,54,1,2,3,7043,0,0,19,78158,9565,359,9061,496,False,True,False,False,False,True
1111,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,9,8,7,12865,0,0,19,142471,32957,540,22966,248,True,False,False,False,False,False
1112,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,7,4,6,10170,0,0,24,102108,20029,719,12464,183,True,True,False,True,False,True
1113,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,4,6,8,12841,0,5,28,147697,21170,559,15636,184,False,False,True,True,True,True
1114,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,2,1,1,6644,0,2,6,61928,9094,572,5502,110,False,True,False,False,False,True
1115,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,2,0,6,7240,1,2,11,46138,9694,0,6026,119,True,True,True,False,True,True
1116,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,8,7,11,15500,0,0,31,177703,51196,587,32495,174,True,True,True,False,False,False
1117,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,126,2,6,6,8874,0,0,13,101797,14261,586,11704,86,False,False,False,True,True,False
1118,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,82,1,6,1,5492,0,0,10,47139,14995,338,8270,17,False,False,False,False,True,True
1119,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,3,3,3,9962,2,4,26,103893,14534,608,10530,183,True,True,True,True,False,False
1120,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,7,1,6,12338,0,3,15,133007,20263,1089,17213,314,True,True,True,True,True,False
1121,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,43,1,3,8,6031,0,1,12,48985,8407,445,10185,187,True,True,True,False,True,True
1122,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,43,0,7,19,9784,0,1,32,93081,25750,507,17361,299,False,False,True,True,False,False
1123,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,43,3,6,9,8442,0,0,21,79432,16428,742,16303,280,True,True,False,False,True,False
1124,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,1,7,6,10293,0,0,22,120775,26639,373,11860,119,False,False,False,False,True,False
1125,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,54,0,5,0,7173,0,1,13,88500,16288,444,4732,560,False,False,False,False,True,False
1126,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,54,1,4,3,4601,0,1,9,32680,9308,476,7298,232,True,True,False,False,True,True
1127,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,150,8,2,10,14693,0,4,37,180127,24545,1310,24939,504,True,True,True,True,False,True
1128,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,236,3,8,15,10575,0,0,24,116095,19430,310,17899,23,False,False,False,False,True,False
1129,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,1,7,3,8522,0,1,16,110780,30290,366,13821,290,False,False,False,False,True,False
1130,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,876,1,7,7,8608,0,2,22,127654,25430,634,8676,357,False,False,False,False,False,False
1131,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,126,9,1,5,11454,0,4,22,116169,10692,993,18258,114,False,True,False,False,True,False
1132,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,9,5,11,14962,1,3,34,173333,34247,844,18025,244,False,True,True,False,True,True
1133,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,876,6,7,25,14771,1,2,40,288978,45849,675,43083,509,False,True,True,True,False,True
1134,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,516,6,5,16,11813,0,1,26,128214,27116,637,20415,925,True,False,True,True,False,False
1135,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,13,3,11,15969,1,4,31,169834,30993,1116,30019,305,True,True,True,True,False,True
1136,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,517,3,10,8,8907,0,0,23,84640,25891,390,18712,328,False,False,False,False,False,False
1137,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,6,7,4,9702,0,0,24,108851,22327,367,17785,194,False,True,False,False,False,True
1138,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,11,4,6,13101,2,3,18,97879,18898,452,18202,148,False,False,True,True,True,False
1139,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,62,4,2,4,8070,0,2,15,59298,14596,644,11320,28,True,True,True,False,True,True
1140,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,876,7,8,13,15289,0,1,41,264660,40152,622,33082,442,True,True,False,True,False,True
1141,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,2,5,3,8315,0,0,13,104058,18800,444,9455,163,True,False,False,False,True,False
1142,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,150,6,4,15,12526,0,0,36,150358,29713,548,21707,497,True,False,True,True,True,False
1143,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,150,1,3,0,5565,0,0,11,56274,11208,475,10316,208,False,True,False,False,True,False
1144,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,516,3,7,16,9558,0,0,23,84473,24593,262,10496,629,False,True,True,True,False,False
1145,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,1,4,4,7880,0,1,15,92321,18205,425,13237,181,False,True,False,True,False,False
1146,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,6,8,12,12604,2,2,34,121769,25371,259,20223,245,False,True,True,True,False,False
1147,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,10,0,7,12301,0,1,20,131038,19722,0,18683,119,False,True,False,False,False,True
1148,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,78,5,2,10,9890,0,0,14,104886,17417,910,12888,515,True,True,True,True,True,True
1149,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,7,4,8,10753,1,3,18,98779,20019,406,18201,136,False,True,True,True,True,True
1150,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,6,4,5,8461,0,2,10,72242,14347,380,9595,22,False,True,False,False,True,True
1151,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,14,8,7,15333,1,4,13,181948,32335,538,28560,318,True,True,True,False,False,True
1152,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,54,1,3,3,7730,0,0,19,90070,14024,905,12331,778,True,False,False,False,True,False
1153,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,8,6,6,10484,0,3,17,83992,25181,334,18250,231,False,True,False,False,True,False
1154,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,14,1,7,12480,0,0,13,130408,28951,847,33187,334,False,False,True,False,False,False
1155,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,3,9,5,9754,0,1,15,112390,27881,363,15553,299,True,False,False,False,False,False
1156,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,4,4,6,9633,0,1,18,105387,18379,495,8717,324,True,False,True,False,False,True
1157,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,4,1,4,7036,0,0,7,53123,10779,703,11678,150,True,True,False,False,True,False
1158,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,4,3,4,8976,0,0,12,91575,29868,678,14579,259,True,False,False,False,False,False
1159,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,9,9,12,13954,0,0,30,160166,35747,313,19595,252,False,False,False,False,True,True
1160,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,236,7,2,4,13866,0,2,27,175017,15556,957,13446,34,True,True,False,False,True,True
1161,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,4,4,5,10050,0,0,16,95018,18954,452,11756,174,False,False,False,False,False,False
1162,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,16,1,10,16900,1,5,29,172394,19680,1500,22255,257,True,True,True,True,True,True
1163,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,10,0,3,8234,0,0,9,73575,16050,0,15814,186,False,True,False,False,True,True
1164,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,236,7,11,6,15770,0,0,30,209640,28433,395,29742,22,False,False,False,False,True,False
1165,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,245,2,9,5,7857,0,0,19,124944,33325,549,9052,542,False,False,False,False,False,False
1166,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,876,2,1,5,5744,0,0,11,87272,13588,784,4074,274,True,True,False,False,True,False
1167,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,876,5,7,7,11185,0,1,27,173907,34908,459,11878,383,True,True,True,False,False,True
1168,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,58,2,7,2,9866,0,0,19,137013,27546,685,10577,33,True,True,False,False,True,False
1169,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,39,5,6,3,9418,0,1,16,114934,18388,530,9420,59,False,False,False,False,False,False
1170,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,78,1,6,10,9262,0,0,72,61086,20636,456,9144,335,True,True,True,True,False,True
1171,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,0,0,0,679,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1172,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,78,1,4,7,7167,0,0,20,79131,19168,899,13673,480,True,False,False,False,True,False
1173,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,11,7,10,17084,3,7,29,209983,37328,777,34723,280,True,False,True,False,False,True
1174,0,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,266,3,11,5,8349,0,0,15,92570,31142,237,10924,207,False,False,False,False,False,False
1175,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,164,10,0,3,12785,0,1,26,108755,13085,1316,15802,111,True,True,True,True,False,True
1176,1,G3ibR8m89gD39s0YXHyhapwXM4fcUdbjQV_SHbWyx6OdxSk0a2an-mEp,18,3,5,15,10665,0,1,29,130758,21089,531,14101,63,True,True,False,False,True,True
